"Electrodermal activity, mean ","Blood volume pulse, standard deviation","Electrodermal activity, 75th percentile ","Skin Temperature, median ","Electrodermal activity, maximum ","Skin temperature, mean ","Heart rate, maximum ","AU07 (lid tightener), mean","Wrist Acceleration in Y-axis, mean ","AU45, blink count","Gaze angle in Y-axis, mean ","AU06 (cheek raiser), mean","AU04 (brow lowerer), standard deviation","AU14 (dimpler), mean",Productivity,Mood,Stress_Numeric,Stress
0.02081427763,47.87703194,0.08618522972,-0.6797204554,-0.6544400606,-2.154110548,0.3894972864,0.01628034502,5.8917,6,0.1379023233,0.03485855625,1.4595963,1.157348994,80,0,9,Eustress
0.02201166682,53.61567991,-0.2366496839,-0.5373614345,-0.6408440927,-2.17656742,9.535436002,0.01628034502,6.0208,3,0.1951552999,0.1318560819,1.384606837,1.400092729,80,0,9,Eustress
0.0276992655,45.93321757,-0.08770624049,-0.4517047355,-0.5400463994,-2.187746392,4.394429327,0.01628034502,7.1781,6,0.2512876666,0.06880769022,1.875898099,1.380744451,80,0,9,Eustress
0.02490535738,46.4264971,0.1479967588,-0.5059941926,-0.6101359582,-2.194869277,1.956521994,0.0530580279,8.1073,6,0.2423227877,0.2068351692,1.403078506,1.398549615,80,0,9,Eustress
0.02490535738,35.408293,0.2969402022,-0.4360211145,-0.614824223,-2.211885057,-5.813426352,0.01713785576,8.2625,3,0.2332560352,0.245731177,1.409005982,1.448047971,80,0,9,Eustress
0.02161253709,57.27864669,-0.1372299354,-0.2647077164,-0.3154785153,-2.253039502,-7.122465922,0.1364271277,9.9656,11,0.282053501,0.3773568192,1.01696548,1.134439683,80,0,9,Eustress
0.02251057899,44.70734468,-0.09999407458,-0.3793187926,-0.3046173685,-2.30616435,-0.6738819411,0.2070288453,11.0979,1,0.2496576887,0.2581468602,1.232835883,1.167913391,80,0,9,Eustress
0.02161253709,45.16155257,0.1234210906,-0.7472806688,-0.5612998665,-2.34593379,-13.0968586,0.03724171868,9.6448,5,0.229792332,0.185398716,1.340908933,1.280085924,80,0,9,Eustress
0.02290970872,44.73664842,-0.2366496839,-0.6133666745,-0.5146516317,-2.391441109,-5.339339493,0.01980566696,9.6333,8,0.2252080189,0.1692971268,1.524384991,1.26987763,80,0,9,Eustress
0.02091406006,49.85503401,0.07352503703,-0.4806591126,-0.5914610368,-2.42735232,4.642387512,0.04476875741,9.8958,8,0.2016752118,0.1989783696,1.041640322,1.396650398,80,0,9,Eustress
-0.1026165919,47.82330843,-0.2117016572,-0.7231520212,-0.5943521334,-1.104771129,3.818610676,0.05887004514,3.724,4,0.1721318609,0.1260362303,1.451463252,1.220497976,80,0,0,Eustress
-0.07807011338,51.83303607,0.03628917617,-0.4782462478,-0.6834291647,-1.136725182,5.397333495,0.0173284137,3.2406,7,0.189450377,0.1344750151,1.043156653,1.48164038,80,0,0,Eustress
-0.08315901746,31.86742511,0.06123720295,-0.6109538097,-0.6842105421,-1.204788302,7.181399951,0.01637562399,0.8406,1,0.1871072836,0.1239022848,1.238487663,1.413980757,80,0,0,Eustress
-0.06879034712,53.58149222,-0.2117016572,-0.5385678669,-0.6627226618,-1.270971773,20.12703152,0.01847176136,3.499,4,0.1510440208,0.07307558134,1.569047833,1.340504781,80,0,0,Eustress
-0.07158425524,46.4704527,-0.2117016572,-0.6519725107,-0.6175590442,-1.288778984,19.28894538,0.02380738375,4.8552,4,0.1923028384,0.2732784742,1.08823304,1.268453217,80,0,0,Eustress
-0.07048664848,64.51178511,0.1978928123,-0.6121602421,-0.6390469245,-1.296000798,8.69891658,0.01990094593,3.3625,5,0.1839492013,0.2411722932,1.10022584,1.360802667,80,0,0,Eustress
-0.07258207957,20.07755601,0.2474165072,-0.5084070574,-0.6847575064,-1.302925825,12.80035804,0.01723313473,3.9229,5,0.1578695536,0.0941240444,1.229527525,1.292786941,80,0,0,Eustress
-0.07098556065,58.32381322,-0.1744657963,-0.6580046726,-0.6052914179,-1.312620862,16.96885475,0.115561033,5.4177,14,0.1988227504,0.2947149274,1.045362225,1.281035533,80,0,0,Eustress
-0.07587489986,39.14451912,-0.2117016572,-0.04513702314,-0.5768492781,-1.323008403,0.6698341735,0.01809064547,4.5604,8,0.1714187456,0.02865071461,1.690354317,1.183819338,80,0,0,Eustress
-0.05382298219,54.79271324,0.1107608979,-0.6193988364,-0.6689736815,-1.357633537,8.773387594,0.01628034502,2.0719,5,0.1494140428,0.0153620536,1.414244217,1.214325519,80,0,0,Eustress
-0.02458672934,56.8146709,-0.3360694324,-0.9439291468,-0.6325614916,-1.876614831,-3.331859997,1.247379932,15.0635,4,0.1245568786,0.1227383145,0.08593821163,1.089926773,53,0,5,Eustress
-0.02568433611,23.64772764,-0.6462441534,-0.8015701259,-0.6259979208,-1.877900907,2.006865653,1.02528465,17.725,4,0.168056916,0.06347282631,-0.05287500414,0.6164281136,53,0,5,Eustress
-0.02508564151,72.05261273,-0.1498901281,-0.1199358307,-0.6102922337,-1.938445427,1.964564446,0.7524056764,8.7938,8,0.1715206192,0.08529726957,-0.1751464266,0.4507213878,53,0,5,Eustress
-0.02827867936,35.22270268,-0.7207158751,0.07671264733,-0.6628007995,-2.010465706,0.3239043039,0.9105687686,13.1156,5,0.1554245866,0.04116339541,-0.192239613,0.3927952545,53,0,5,Eustress
-0.02867780909,42.33862616,-0.7207158751,0.1020477273,-0.6660044472,-2.04795978,1.281687185,0.9270520306,15.174,3,0.1550170921,0.04834121231,-0.1919639165,0.4026474452,53,0,5,Eustress
-0.02837846179,36.39973601,-0.3360694324,-0.3672544688,-0.5078536478,-2.082683843,-4.15574128,0.8943713435,12.5688,6,0.1628613612,0.2094541024,0.07394541146,0.5974359387,53,0,5,Eustress
-0.02987519829,59.12478195,-0.3855931274,0.4217523082,-0.5385617822,-2.116814332,0.1031024488,1.114465767,17.2052,5,0.1603145206,0.3810427252,0.06084982507,0.7460497071,53,0,5,Eustress
-0.03666040373,47.53515504,-0.1744657963,-0.09822004789,-0.6111517489,-2.078627756,-1.384228874,0.6236837864,21.8031,2,0.1448297297,0.05910793765,-0.1905854337,0.5259778808,53,0,5,Eustress
-0.03356714831,9.840784833,-0.1498901281,0.4301973349,-0.5834128489,-2.085552782,-4.746809255,0.3001164002,15.8031,2,0.1516552625,0.01187014267,-0.1912746751,0.505798695,53,0,5,Eustress
-0.03147171721,70.79255216,-0.4105411541,0.2938704759,-0.5387961955,-2.139765849,-9.255491223,0.4064477321,17.5719,4,0.1501271582,0.03660451171,-0.189758344,0.4646094157,53,0,5,Eustress
0.141451239,45.42040222,0.2474165072,0.287838314,0.1099033779,-0.2344931185,11.52411496,0.5184958022,12.4573,0,0.3357409008,0.2201238302,0.6400882885,2.451903114,82,0,0,Eustress
0.1424490633,45.53761716,-0.1249421014,-0.2092118269,0.118811081,-0.2775272136,13.3757589,0.433125844,11.9542,0,0.3189317529,0.317897336,0.688473034,2.46448543,82,0,0,Eustress
0.1426486282,46.0064769,0.04894936886,-0.2128311241,0.1207645247,-0.3213527404,9.05863351,0.2936374302,14.2958,0,0.2974364182,0.1894726121,0.6225815572,2.264117985,82,0,0,Eustress
0.1432473228,44.49245063,-0.1249421014,0.4700096035,0.2489885671,-0.3401492417,16.32044514,0.7717473076,14.7865,0,0.3685442077,0.359412277,0.5562765356,1.935790762,82,0,0,Eustress
0.1428481931,45.58157276,-0.1249421014,0.5303312225,-0.03160408142,-0.358945743,11.90670588,0.6755155467,11.5427,3,0.309966874,0.1809368298,0.4987938037,2.892877674,82,0,0,Eustress
0.1452429715,45.11759696,-0.1249421014,0.1575436168,-0.1232596583,-0.4016830513,5.584607727,0.489435716,11.524,2,0.305891929,0.2065441766,0.5969417776,2.726696144,82,0,0,Eustress
0.1455423188,37.8453869,-0.1249421014,0.2842190168,0.2992311382,-0.4196881209,19.84606795,0.6719902248,13.7406,6,0.4211109976,0.465333575,0.7040498894,1.323530524,82,0,0,Eustress
0.1482364445,52.44353054,-0.1249421014,0.6630387844,0.1795241103,-0.4482785887,14.73848445,0.5875730563,12.4198,3,0.361413054,0.3032507096,0.5092702729,1.460511586,82,0,0,Eustress
0.1538242607,48.44357081,-0.0009466846885,0.09601556542,-0.06153083842,-0.4703397455,13.00392607,0.3225069584,11.3146,3,0.2638181224,0.09887692316,0.2098638134,2.757439727,82,0,0,Eustress
0.1671951067,41.58161303,-0.1249421014,-0.07167853551,0.2080443878,-0.5109006168,4.957296497,0.403303526,12.2042,2,0.2997795116,0.1937405032,0.6534595715,2.78165475,82,0,0,Eustress
-0.03147171721,56.27743577,0.3096003949,-0.05961421171,0.3864328636,-0.5773808741,19.8398011,0.01628034502,3.6948,2,0.4132667285,0.005565303509,-0.1904475854,0.7327551847,91,0,8,Eustress
-0.03626127399,23.81866609,-0.2861733789,-0.07167853551,0.06380210734,-0.592714862,11.02830304,0.01628034502,11.2917,2,0.4100067726,0.005565303509,-0.192239613,0.682069818,91,0,8,Eustress
-0.04444343349,76.97075614,0.3591240898,-0.2236890155,0.1709289581,-0.5703569183,19.88440015,0.01628034502,2.0604,9,0.4138779703,0.005565303509,-0.192239613,0.9280184826,91,0,8,Eustress
-0.06010927546,28.65378225,0.334176063,-0.3877638193,0.3858077616,-0.579755169,15.44475793,0.01713785576,3.5052,10,0.4401613652,0.008281234226,-0.151022978,1.062506821,91,0,8,Eustress
-0.06180557682,43.87218826,0.2101806464,-0.2743591755,0.5210642012,-0.6067627735,19.48091975,0.02380738375,2.5854,7,0.4427082058,0.09383305183,-0.07051958371,1.198300871,91,0,8,Eustress
-0.07088577821,36.50229908,0.2351286732,-0.4324018174,0.341269246,-0.6290217882,19.0509097,0.01628034502,4.7594,6,0.4286496457,0.00575929856,-0.1914125234,0.9339535372,91,0,8,Eustress
-0.07258207957,75.41765822,0.1234210906,-0.4070667374,0.2230468352,-0.6168535269,19.88440015,0.03038163276,4.2531,11,0.425593437,0.05561602673,-0.1060844394,1.21444422,91,0,8,Eustress
-0.04983168487,32.26302552,0.2969402022,-0.05599491456,0.04028264557,-0.5869769827,13.34244017,0.046102663,7.2656,0,0.381991526,0.01099716494,-0.1889312544,0.7642109743,91,0,8,Eustress
-0.05681645517,53.72801089,-0.2861733789,0.05620329685,0.07380373892,-0.5657072575,8.907289192,0.0179953665,5.2083,5,0.4072561847,0.07336657392,-0.1230397776,0.7652792841,91,0,8,Eustress
0.012831683,65.37624527,-0.1621779622,-0.0475498879,-0.2702367599,-0.5968698781,5.352838893,0.01628034502,1.1083,6,0.3453170214,0.005565303509,-0.1921017648,0.7391650437,91,0,8,Eustress
-0.06479904981,47.42282406,0.3096003949,-0.8377630973,-0.4572203879,-0.770292335,23.17898526,0.3525198344,2.5875,6,0.4499412331,0.01390709071,-0.187277075,0.7252770158,83,0,0,Eustress
-0.09154074183,37.55723352,0.3468362557,-0.4372275469,-0.68116317,-1.018208294,27.18381285,0.01980566696,50.8208,8,0.3894283006,0.00575929856,0.08373263919,0.6779152797,83,0,0,Eustress
-0.09383573778,42.59259186,0.4335958115,-1.247950107,-0.6039630762,-1.043336249,22.74688626,0.07935502395,16.7917,0,0.4086824155,0.005565303509,0.0575414664,0.8840990782,83,0,0,Eustress
-0.09243878372,49.50827315,0.3840721166,-0.8655110421,-0.5624719327,-1.112883304,26.32462834,0.2561927945,43.4365,2,0.407459932,0.008669224329,-0.0774119976,0.888965823,83,0,0,Eustress
-0.1400350042,47.7940047,0.3714119239,-0.8317309354,-0.4067434035,-1.107343282,20.75434275,0.5063953728,43.9229,2,0.4321133489,0.03456756367,-0.0618351422,0.7994651989,83,0,0,Eustress
-0.08814813911,36.20926174,-0.1621779622,-0.7159134269,-0.4555794952,-1.058274521,18.01625352,0.5525103949,19.6771,2,0.4234540909,0.005565303509,-0.1887934061,0.7871202852,83,0,0,Eustress
-0.09044313506,58.24566993,0.4335958115,-0.390176684,-0.4531572251,-1.05837345,30.79038241,0.4366511659,1.0625,0,0.4554424088,0.02253987049,-0.1456468951,0.622125766,83,0,0,Eustress
-0.07038686605,45.10782905,-0.03818254555,-0.1549223698,-0.6673327889,-1.058472379,17.4794982,0.09650523877,0.3875,0,0.5103522921,0.0115791501,-0.04184714192,0.4187907938,83,0,0,Eustress
-0.06330231331,55.29576067,0.4335958115,-0.4070667374,-0.6745995993,-1.129701226,26.62564582,0.09364686963,1.9031,0,0.4560536506,0.007699249072,-0.03688460391,0.4932163791,83,0,0,Eustress
-0.06210492412,35.65249079,0.4585438383,-0.6519725107,-0.5798966503,-1.218935143,31.5695602,0.2303721933,2.8323,2,0.5276708081,0.005565303509,-0.1915503716,0.5829544054,83,0,0,Eustress
-0.5497416737,12.9323288,-0.2366496839,-1.407199181,0.8715119953,-0.3665632725,12.77497732,0.09259880095,23.6802,12,0.2834797318,0.3319619772,0.9637560449,1.004936791,72,0,0,Eustress
-0.5569260089,59.30548832,-0.2366496839,-1.296207402,0.753133309,-0.4388803381,10.89910157,0.06249064605,25.2177,9,0.3138380717,0.2291446001,0.9575528724,0.8101482973,72,0,0,Eustress
-0.4836857032,56.39953467,-0.2366496839,-0.8643046097,0.05716039887,-0.3930762322,13.17208642,0.2613378589,6.549,8,0.2270417442,0.2557219221,0.2630732486,1.058589685,72,0,0,Eustress
-0.5135206506,69.97693155,-0.2366496839,-1.031998711,0.7650883843,-0.4028701987,7.061285413,0.03238249115,27.9656,5,0.2672818256,0.4168348122,0.6950897514,0.7469993158,72,0,0,Eustress
-0.577680755,52.84401491,0.1107608979,-0.931864823,1.250401929,-0.4490700204,13.56606211,0.6496949455,22.025,11,0.2944820832,0.7716517609,1.122557261,1.226907835,72,0,0,Eustress
-0.4964578546,39.32034153,-0.2366496839,-1.387896263,0.9240986989,-0.4571821946,10.3545127,0.3014503058,4.6031,10,0.3056881818,0.6105388708,0.9830548038,0.9111629274,72,0,0,Eustress
-0.489173737,30.84179441,-0.1498901281,-1.298620267,0.4053421983,-0.4627222161,14.40393935,0.1598657546,3.725,7,0.2798122813,0.1969414216,0.4458600651,1.099660263,72,0,0,Eustress
-0.5388653886,48.72195628,-0.2366496839,-1.547145337,0.3929964343,-0.5309831945,12.80558041,0.01628034502,30.8885,6,0.2576038313,0.01216113525,0.3040141872,0.7649231809,72,0,0,Eustress
-0.4500590233,58.67545803,-0.1249421014,-1.070604547,0.6756206643,-0.5328628447,3.507984036,0.08068892955,1.376,9,0.2633087543,0.3113015043,0.8260456153,0.7741818661,72,0,0,Eustress
-0.5229001993,45.13224883,-0.1498901281,-1.111623248,0.7346928008,-0.5452289639,16.09442091,0.06611124696,15.5958,7,0.2985570281,0.1306921116,1.03061246,0.8780453224,72,0,0,Eustress
0.004948870797,45.72320747,0.2101806464,-0.8437952592,0.07599159583,0.1723027416,6.865028703,0.2620048117,-1.5417,6,0.2897958965,0.1543595078,-0.08375301838,0.6469342945,31,0,0,Eustress
-0.06070797006,63.59360143,0.4708316724,-0.9077361754,-0.0309008417,0.1960456906,13.58945833,0.1974056693,6.8875,13,0.2498614359,0.1736620154,-0.1914125234,0.595299319,31,0,0,Eustress
-0.004829807628,58.41660838,0.3591240898,-0.8775753659,0.07989848317,0.1634980647,15.42888192,0.3209824949,18.6583,11,0.3308509669,0.1646412455,-0.1890691026,1.214919024,31,0,0,Eustress
-0.007025021152,-2.930759362,-0.1994138231,-1.04165017,0.08364909501,0.1083946371,13.55916858,0.2661018075,28.9156,7,0.303446962,0.1875326616,-0.1810739025,0.8185760749,31,0,0,Eustress
-0.008322192779,35.78435759,0.3468362557,-1.023553684,-0.1341208051,0.06595411572,17.89582564,0.3302245551,10.4927,10,0.3000851325,0.09082612853,-0.1921017648,0.9508090924,31,0,0,Eustress
-0.01031784144,47.67678976,-0.1994138231,-0.9306583906,-0.05254499755,0.02944933159,14.60677624,0.2848717648,9.8198,11,0.2763485781,0.08151436607,-0.192239613,0.6743542469,31,0,0,Eustress
-0.007025021152,76.60934341,-0.02552235286,-0.8860203926,0.01918545395,0.001155650656,12.88892946,0.3938709079,5.15,9,0.3029375939,0.2056711989,-0.1921017648,1.101322078,31,0,0,Eustress
-0.009419799541,64.34084666,0.3468362557,-1.187628488,-0.107007007,-0.01121046863,17.28407707,0.1558640378,20.6542,13,0.2743111056,0.05377307374,-0.1894826475,0.8399422716,31,0,0,Eustress
-0.01291218469,29.82593162,-0.1994138231,-1.205724973,0.04254864023,0.0004631479759,11.83463715,0.2662923654,13.9365,8,0.326470401,0.1197313912,-0.1679783161,1.144291874,31,0,0,Eustress
-0.01879934823,49.53757689,-0.1994138231,-0.9306583906,0.02129517312,0.06209588651,8.330321619,0.1201344236,33.0563,9,0.3234141923,0.06007791291,-0.1921017648,1.075207838,31,0,0,Eustress
-1.226865263,8.473277233,-0.1126542673,-1.059746655,-0.14990463,-0.7911663443,21.28378674,0.6092966617,2.2271,18,0.2545476226,0.6228575566,0.9763002381,0.4741055031,0,0,14,Eustress
-1.262786939,75.3541668,-0.1372299354,-0.2369597717,-0.01519515461,-0.8456761982,16.72131435,0.5980537431,8.7344,14,0.3160792914,0.3203222742,0.52470928,0.4960652053,0,0,14,Eustress
-1.347003313,53.75243067,-0.0009466846885,-0.4710076536,-0.1458414671,-0.8506226459,20.65219317,0.9630674818,6.3188,10,0.1278168346,0.4709594315,0.08883302547,0.5196867228,0,0,14,Eustress
-1.751321731,45.54250111,0.2846523681,0.3855593368,-0.005584211761,-0.9118596686,14.0085014,0.4930563169,3.5479,14,0.3193392474,0.2620267613,0.04554866623,1.053604239,0,0,14,Eustress
-1.41784884,34.52918097,0.2474165072,0.05982259399,-0.2406225539,-0.9265011538,22.30862487,0.5492709099,5.7844,9,0.2382478428,0.395592354,0.4028514024,0.4616418884,0,0,14,Eustress
-1.45885942,65.42996878,0.2969402022,-0.01497621362,0.1867909207,-0.9850670948,22.00029607,0.4152133974,22.6146,10,0.306706918,0.5504974025,0.7110801516,0.5822421988,0,0,14,Eustress
-1.487197631,53.62544782,0.1852326196,-0.3974152783,-0.3957259812,-1.015735071,17.50508782,0.6463601815,28.8219,7,0.2832759845,0.2659066623,0.2390876483,0.6299600382,0,0,14,Eustress
-1.542776446,54.377577,0.1357089247,-0.0728849679,-0.4169013106,-0.9947621323,25.94872206,0.4776211235,1.2156,12,0.2145112884,0.3489365442,0.111440143,0.463659807,0,0,14,Eustress
-1.587778323,43.26169379,-0.01323451877,0.3107605292,-0.507150408,-0.9923878374,15.50554633,0.3228880743,6.6583,14,0.17997613,0.6691253763,0.5838461912,0.3865040965,0,0,14,Eustress
-1.625496083,66.55816255,-0.1372299354,-0.1090779393,-0.0619996649,-1.008612186,23.85141778,0.8872254207,8.2333,7,0.2187899806,0.5647560387,0.4362106856,0.5491245939,0,0,14,Eustress
-0.01061718874,47.74516514,-0.3111214057,-1.351703292,-0.6240444772,0.3399873191,4.719260816,0.02723742671,35.1604,8,0.169686894,0.007020266393,-0.1677026196,0.5294202124,0,-1,5,Eustress
-0.01750217661,47.85749612,-0.0009466846885,0.4724224682,-0.4511256436,0.4820492975,10.44538196,0.01694729782,45.7729,13,0.3208673517,0.005565303509,-0.1824523853,0.5145825758,0,-1,5,Eustress
-0.0280791145,30.08478127,-0.01323451877,-1.018727954,-0.4381547777,0.42031763,6.07477949,0.06715931564,39.3583,12,0.3600886969,0.0123551303,-0.1900340406,0.9048717695,0,-1,5,Eustress
-0.006426326554,58.19194641,0.2846523681,-0.567522244,-0.2521869405,0.333754795,1.232910238,0.07344772774,-2.4417,15,0.404199976,0.02360684327,-0.1686675575,0.4897740474,0,-1,5,Eustress
-0.01660413471,23.29119887,-0.0009466846885,-1.611086253,0.0538786135,0.2817181651,8.710823586,0.1028889298,-5.1219,8,0.4145910857,0.04523729149,-0.09202391505,0.8920520514,0,-1,5,Eustress
-0.005628067091,95.53955577,-0.06275821372,-0.618192404,-0.09591144699,0.2369033488,3.981444211,0.3557593194,-5.4146,7,0.3929938774,0.01604103628,-0.0848558046,1.095149621,0,-1,5,Eustress
-0.006925238719,17.12764676,0.1107608979,-0.6254309983,-0.04238709047,0.1748748944,5.382188619,0.1673927933,-4.7198,10,0.4097011517,0.08277533391,0.009294569159,0.7231403961,0,-1,5,Eustress
-0.0114154482,44.11638604,-0.3606451006,-1.249156539,-0.1137268532,0.1006781787,-0.7442795051,0.1049850672,8.7563,6,0.376592224,0.006923268867,-0.1623265367,0.6472903978,0,-1,5,Eustress
-0.01550652795,28.43400424,-0.2738855448,-1.466314368,-0.4580017654,0.02272216269,-4.443285039,0.01666146091,28.576,8,0.2912221272,0.005565303509,-0.1601209643,0.5192119185,0,-1,5,Eustress
-0.0184002185,55.03691102,0.02400134209,-1.485617286,-0.01371053742,-0.0368330678,7.170224077,0.07868807115,18.701,10,0.4325208434,0.08267833638,-0.1230397776,0.6241436846,0,-1,5,Eustress
0.2308562989,43.40332851,0.6074872818,0.0972219978,-0.6134177436,0.9931162754,27.2931693,0.01666146091,-1.0917,16,0.4858007487,0.005565303509,-0.1526771573,0.6102556567,0,-1,9,Eustress
0.220279361,18.64167303,-0.2243618498,-0.1609545317,-0.4094000869,1.00122845,26.79725293,0.01847176136,-0.3115,10,0.4734740402,0.005565303509,-0.1881041647,0.4576060512,0,-1,9,Eustress
0.2090039461,64.58504444,-0.3234092397,-0.03186626695,-0.4870690071,1.00874705,18.76148589,0.03095330659,1.0917,13,0.4311964863,0.02612877894,-0.1569504539,0.4787348458,0,-1,9,Eustress
0.1951341879,65.73277404,-0.09999407458,-0.6785140231,-0.5331702777,1.012308493,23.28949063,0.03228721218,0.2583,12,0.3913638994,0.005565303509,-0.1863121371,0.6115613688,0,-1,9,Eustress
0.1720844459,34.27033132,-0.3234092397,-0.3395065241,-0.2660954594,0.9876751829,20.04430916,0.08545287811,6.8615,16,0.4372070301,0.03631351913,-0.1160095154,0.4472790561,0,-1,9,Eustress
0.1599109891,42.32885825,0.6074872818,-0.4830719774,-0.5493447913,0.9558200597,21.79631025,0.02123485152,1.7802,17,0.385251482,0.005565303509,-0.1860364405,0.6288917283,0,-1,9,Eustress
0.1473384026,55.37390397,-0.3234092397,0.2830125844,-0.06582841449,0.8993316267,20.59098698,0.0319060963,6.2302,9,0.3473544939,0.005565303509,-0.112839005,0.5182623097,0,-1,9,Eustress
0.1383579836,37.54258165,0.4585438383,-1.111623248,-0.4505786794,0.8582761107,27.07529198,0.02714214774,0.2813,9,0.4057280804,0.005565303509,-0.167426923,0.5099532332,0,-1,9,Eustress
0.1318721255,46.20671909,-0.3234092397,-1.344464697,-0.598805985,0.8323567247,25.09528215,0.04581682609,-1.9615,8,0.4172397999,0.00886321938,-0.1876906199,0.4932163791,0,-1,9,Eustress
0.1257853971,48.62427717,0.2597043413,0.07068048542,-0.4370608492,0.7967423011,29.288324,0.03133442247,-2,3,0.4273252886,0.005565303509,-0.1876906199,0.4102443151,0,-1,9,Eustress
0.1382582012,45.03456972,-0.1249421014,0.1346214016,0.3792441909,0.08564097763,16.19312373,0.6850434438,11.6063,3,0.4061355749,0.437107295,0.917163327,1.730793974,61,0,19,Eustress
0.1382582012,47.07117925,-0.02552235286,0.2178652359,0.4873086946,0.0618980286,7.912636369,0.7993782092,12.3188,5,0.4555442824,0.6967696711,1.155227303,1.545857671,61,0,19,Eustress
0.1391562431,44.91247082,-0.1249421014,0.2709482606,0.4949661938,0.01886393348,10.8918947,0.9277189834,11.2854,5,0.5189096765,0.7867833749,1.181694172,1.157705097,61,0,19,Eustress
0.1393558079,42.98819227,-0.1249421014,0.1249699426,0.03403162583,-0.01101261072,12.76589039,0.6667498813,10.3563,9,0.2752279682,0.1939344983,0.2618326141,1.835250936,61,0,19,Eustress
0.1391562431,43.32518522,0.2474165072,-0.4637690593,0.02934336103,-0.04662703427,12.18317821,0.3816751995,12.5802,12,0.2813403857,0.3537864205,0.542078163,2.799816017,61,0,19,Eustress
0.1375597241,47.66213789,-0.1249421014,-0.1609545317,0.1591301584,-0.0679956884,11.10350518,0.6252082499,14.7833,8,0.3066050444,0.401121213,0.7281733381,2.409764226,61,0,19,Eustress
0.1368612471,50.70972626,-0.1249421014,0.02845535209,0.4119839068,-0.09262899802,15.80938389,0.6185387219,16.1125,8,0.2472127217,0.1323410695,0.2113801445,2.849433074,61,0,19,Eustress
0.1375597241,40.27759685,-0.1249421014,-0.390176684,-0.06403124632,-0.1146901548,17.82292134,0.6169189794,16.8833,8,0.2187899806,0.1055697524,0.08828163236,2.846346846,61,0,19,Eustress
0.1403536323,46.14322766,-0.1249421014,-0.0849492917,-0.1052879766,-0.1498099336,16.88926581,0.9229550349,18.0302,5,0.244156513,0.1389369012,0.2049012754,3.211827511,61,0,19,Eustress
0.1408525444,44.68292491,-0.1249421014,0.2299295597,0.09974547084,-0.1893815153,12.11424291,0.5993876487,14.6646,9,0.3755734877,0.2530059914,0.8152934496,3.123632599,61,0,19,Eustress
0.1933381041,43.98451924,0.08618522972,0.1840851292,-0.2031164355,0.6370709689,18.17856482,0.02152068844,4.9156,9,0.3673217242,0.02622577647,-0.1903097371,0.6622467355,10,10,20,Eustress
0.1587135999,42.94423667,0.2474165072,-0.1887024765,-0.1577184047,0.6855461565,11.37162172,0.01628034502,6.9135,9,0.3804634217,0.005565303509,-0.1914125234,0.5863967371,10,10,20,Eustress
0.1820626892,29.90895887,0.2224684805,-0.152509505,-0.1967091403,0.7209627221,13.48031077,0.01628034502,6.4188,8,0.3586624662,0.007505254021,-0.1761113645,0.5490058928,10,10,20,Eustress
0.1870518109,51.2567293,0.1479967588,-0.2333404745,-0.6238882017,0.7290748964,7.382774585,0.01628034502,10.6573,4,0.3244329286,0.005565303509,-0.192239613,0.7715704421,10,10,20,Eustress
0.1858544217,57.30306647,-0.3360694324,0.2323424244,-0.1840508253,0.7498499768,15.44507127,0.0305721907,13.6292,11,0.3807690425,0.01788398926,-0.1765249094,0.8323454017,10,10,20,Eustress
0.1955333177,43.11029116,-0.4351168223,0.07309335018,-0.02910367353,0.7841783239,2.413897266,0.01628034502,5.9323,6,0.4007362728,0.005565303509,-0.192239613,0.7214785808,10,10,20,Eustress
0.1933381041,40.99065438,0.2846523681,-0.2321340422,-0.08598795315,0.8009962462,14.51172909,0.01628034502,4.825,6,0.3599868233,0.005565303509,-0.192239613,0.5598076922,10,10,20,Eustress
0.1862535514,48.38496334,0.1978928123,0.1056670245,-0.06020249673,0.8268167032,15.24495001,0.01628034502,4.0854,11,0.3748603724,0.005565303509,-0.192239613,0.5816486933,10,10,20,Eustress
0.1869520284,31.39856536,0.1479967588,0.05740972923,0.1614742908,0.9261413734,10.23805383,0.01628034502,3.9458,10,0.3996156629,0.005565303509,-0.189758344,0.6823072202,10,10,20,Eustress
0.1870518109,61.84514529,0.2351286732,0.1430664283,-0.09841185488,0.9650204524,12.58467411,0.01647090296,5.9688,3,0.3688498285,0.005565303509,-0.1919639165,0.5474627786,10,10,20,Eustress
0.2012209163,40.05293489,-0.4351168223,-0.1199358307,-0.160375088,1.025564972,5.996026132,0.01628034502,7.6573,12,0.3611074331,0.005565303509,-0.192239613,0.5782063617,27,2,14,Eustress
0.1719846635,51.20300578,-0.4351168223,-0.007737619331,0.1735856415,1.070577647,14.56269943,0.01628034502,7.7313,3,0.4163229373,0.005565303509,-0.1865878336,0.7786925076,27,2,14,Eustress
0.203216565,39.54500349,0.2224684805,-0.1923217736,-0.08028389764,1.134980396,15.84270262,0.01628034502,10.5688,4,0.4075618056,0.005565303509,-0.1919639165,0.7506790497,27,2,14,Eustress
0.2189821894,54.36292513,-0.4351168223,-0.0222148079,-0.07012599056,1.181180218,5.658452056,0.01913871416,4.1208,13,0.3886133116,0.005565303509,-0.192239613,0.5677606655,27,2,14,Eustress
